date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:55:25	71199/71199	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:27%20GMT	https://freebw.com/aweae/templates/tatee/home-main.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-main.html	(from )
12:55:26	190/190	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2016%20Jan%202019%2007:25:26%20GMT	https://freebw.com/robots.txt		(from )
12:55:26	70815/70815	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffef6-1149f%22	https://freebw.com/aweae/templates/tatee/vendor/mdi-font/css/material-design-iconic-font.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/mdi-font/css/material-design-iconic-font.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:26	35359/35359	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffedc-8a1f%22	https://freebw.com/aweae/templates/tatee/vendor/font-awesome-5/css/fontawesome-all.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/font-awesome-5/css/fontawesome-all.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:26	16435/16435	---MCZ	200	added ('OK')	text/css	etag:W/%225c0000ee-4033%22	https://freebw.com/aweae/templates/tatee/vendor/themify-font/themify-icons.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/themify-font/themify-icons.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:27	9682/9682	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffe33-25d2%22	https://freebw.com/aweae/templates/tatee/css/poppins-font.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/css/poppins-font.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:27	142041/142041	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffed6-22ad9%22	https://freebw.com/aweae/templates/tatee/vendor/bootstrap-4.1/bootstrap.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/bootstrap-4.1/bootstrap.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:27	52789/52789	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffed2-ce35%22	https://freebw.com/aweae/templates/tatee/vendor/animate.css/animate.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/animate.css/animate.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:27	22172/22172	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffedb-569c%22	https://freebw.com/aweae/templates/tatee/vendor/css-hamburgers/hamburgers.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/css-hamburgers/hamburgers.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:27	27478/27478	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffed4-6b56%22	https://freebw.com/aweae/templates/tatee/vendor/animsition/animsition.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/animsition/animsition.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:28	1776/1776	---MCZ	200	added ('OK')	text/css	etag:W/%225c0000eb-6f0%22	https://freebw.com/aweae/templates/tatee/vendor/slick/slick.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/slick/slick.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:28	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%225c0000e7-3b5c%22	https://freebw.com/aweae/templates/tatee/vendor/select2/select2.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/select2/select2.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:28	140793/140793	---MCZ	200	added ('OK')	text/css	etag:W/%225c0000aa-225f9%22	https://freebw.com/aweae/templates/tatee/vendor/revolution/css/layers.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/revolution/css/layers.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:28	59576/59576	---MCZ	200	added ('OK')	text/css	etag:W/%225c0000ab-e8b8%22	https://freebw.com/aweae/templates/tatee/vendor/revolution/css/navigation.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/revolution/css/navigation.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:29	30060/30060	---MCZ	200	added ('OK')	text/css	etag:W/%225c0000bc-756c%22	https://freebw.com/aweae/templates/tatee/vendor/revolution/css/settings.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/revolution/css/settings.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:29	183264/183264	---MCZ	200	added ('OK')	text/css	etag:W/%225bfffe34-2cbe0%22	https://freebw.com/aweae/templates/tatee/css/main.min.css	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/css/main.min.css	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:29	201251/201251	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe71-31223%22	https://freebw.com/aweae/templates/tatee/images/icon/favicon.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/favicon.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:30	217/217	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2016%20Jan%202019%2007:25:30%20GMT	https://freebw.com/aweae/templates/tatee/apple-icon.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/apple-icon.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:31	217/217	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2016%20Jan%202019%2007:25:31%20GMT	https://freebw.com/aweae/templates/tatee/apple-icon-72x72.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/apple-icon-72x72.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:32	217/217	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2016%20Jan%202019%2007:25:32%20GMT	https://freebw.com/aweae/templates/tatee/apple-icon-114x114.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/apple-icon-114x114.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:32	1435/1435	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe70-59b%22	https://freebw.com/aweae/templates/tatee/images/icon/logo-black.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/logo-black.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:32	31371/31371	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:29%20GMT	https://freebw.com/aweae/templates/tatee/home-project-hover.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-project-hover.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:33	65684/65684	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:32%20GMT	https://freebw.com/aweae/templates/tatee/home-vertical-slide.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-vertical-slide.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:33	66818/66818	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:31%20GMT	https://freebw.com/aweae/templates/tatee/home-vertical-slide-video-background.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-vertical-slide-video-background.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:33	83807/83807	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:29%20GMT	https://freebw.com/aweae/templates/tatee/home-onepage.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-onepage.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:34	73740/73740	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:28%20GMT	https://freebw.com/aweae/templates/tatee/home-onepage-video-background.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-onepage-video-background.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:35	45717/45717	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:30%20GMT	https://freebw.com/aweae/templates/tatee/home-revo-slide.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-revo-slide.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:35	34932/34932	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:30%20GMT	https://freebw.com/aweae/templates/tatee/home-revo-slide-video-background.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-revo-slide-video-background.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:36	39953/39953	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:29%20GMT	https://freebw.com/aweae/templates/tatee/home-project-showcase.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-project-showcase.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:36	39507/39507	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:27%20GMT	https://freebw.com/aweae/templates/tatee/home-masonry-project.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-masonry-project.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:36	40361/40361	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:27%20GMT	https://freebw.com/aweae/templates/tatee/home-creative-showcase.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/home-creative-showcase.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:37	15055/15055	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:18:48%20GMT	https://freebw.com/aweae/templates/tatee/index.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/index.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:37	56314/56314	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:23%20GMT	https://freebw.com/aweae/templates/tatee/about-us.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/about-us.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:37	40261/40261	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:36%20GMT	https://freebw.com/aweae/templates/tatee/project-grid-full.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-grid-full.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:37	39500/39500	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:36%20GMT	https://freebw.com/aweae/templates/tatee/project-grid-stand.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-grid-stand.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:38	40340/40340	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:36%20GMT	https://freebw.com/aweae/templates/tatee/project-masonry.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-masonry.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:38	44059/44059	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:33%20GMT	https://freebw.com/aweae/templates/tatee/project-carousel.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-carousel.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:39	36515/36515	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:34%20GMT	https://freebw.com/aweae/templates/tatee/project-detail-1.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-detail-1.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:39	36792/36792	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:34%20GMT	https://freebw.com/aweae/templates/tatee/project-detail-2.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-detail-2.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:39	40010/40010	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:34%20GMT	https://freebw.com/aweae/templates/tatee/project-detail-3.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-detail-3.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:40	37400/37400	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:35%20GMT	https://freebw.com/aweae/templates/tatee/project-detail-4.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/project-detail-4.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:40	32050/32050	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:32%20GMT	https://freebw.com/aweae/templates/tatee/my-account.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/my-account.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:40	70436/70436	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:37%20GMT	https://freebw.com/aweae/templates/tatee/shop.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/shop.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:40	52198/52198	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:33%20GMT	https://freebw.com/aweae/templates/tatee/product-detail.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/product-detail.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:41	37331/37331	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:25%20GMT	https://freebw.com/aweae/templates/tatee/cart.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/cart.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:41	43683/43683	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:25%20GMT	https://freebw.com/aweae/templates/tatee/checkout.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/checkout.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:41	29591/29591	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:25%20GMT	https://freebw.com/aweae/templates/tatee/coming-soon.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/coming-soon.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:41	42648/42648	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:25%20GMT	https://freebw.com/aweae/templates/tatee/blog-grid.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/blog-grid.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:41	47015/47015	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:25%20GMT	https://freebw.com/aweae/templates/tatee/blog-sidebar.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/blog-sidebar.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:42	49525/49525	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:22%20GMT	https://freebw.com/aweae/templates/tatee/blog-detail-sidebar.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/blog-detail-sidebar.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:43	42559/42559	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:23%20GMT	https://freebw.com/aweae/templates/tatee/blog-detail-img.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/blog-detail-img.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:43	43268/43268	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:23%20GMT	https://freebw.com/aweae/templates/tatee/blog-detail-gallery.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/blog-detail-gallery.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:43	42715/42715	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:23%20GMT	https://freebw.com/aweae/templates/tatee/blog-detail-video.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/blog-detail-video.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:43	34837/34837	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Nov%202018%2015:10:27%20GMT	https://freebw.com/aweae/templates/tatee/contact.html	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/contact.html	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:43	215647/215647	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeaf-34a5f%22	https://freebw.com/aweae/templates/tatee/images/slide-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/slide-01.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:44	397121/397121	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeb6-60f41%22	https://freebw.com/aweae/templates/tatee/images/slide-12.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/slide-12.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:44	213648/213648	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeb6-34290%22	https://freebw.com/aweae/templates/tatee/images/slide-13.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/slide-13.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:44	55569/55569	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe35-d911%22	https://freebw.com/aweae/templates/tatee/images/about-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/about-01.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:44	3434/3434	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe71-d6a%22	https://freebw.com/aweae/templates/tatee/images/icon/service-01.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/service-01.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:44	3525/3525	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe72-dc5%22	https://freebw.com/aweae/templates/tatee/images/icon/service-02.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/service-02.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:45	2101/2101	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe72-835%22	https://freebw.com/aweae/templates/tatee/images/icon/service-03.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/service-03.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:45	272692/272692	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe91-42934%22	https://freebw.com/aweae/templates/tatee/images/project-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-01.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:45	273328/273328	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe91-42bb0%22	https://freebw.com/aweae/templates/tatee/images/project-02.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-02.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:45	167198/167198	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe91-28d1e%22	https://freebw.com/aweae/templates/tatee/images/project-03.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-03.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:45	295840/295840	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe92-483a0%22	https://freebw.com/aweae/templates/tatee/images/project-04.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-04.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:46	139036/139036	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe9e-21f1c%22	https://freebw.com/aweae/templates/tatee/images/project-29.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-29.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:46	226080/226080	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe9f-37320%22	https://freebw.com/aweae/templates/tatee/images/project-30.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-30.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:46	205160/205160	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea0-32168%22	https://freebw.com/aweae/templates/tatee/images/project-31.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-31.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:46	300950/300950	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea1-49796%22	https://freebw.com/aweae/templates/tatee/images/project-32.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-32.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:46	24806/24806	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffebb-60e6%22	https://freebw.com/aweae/templates/tatee/images/testi-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/testi-01.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:47	19688/19688	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffebd-4ce8%22	https://freebw.com/aweae/templates/tatee/images/testi-02.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/testi-02.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:47	18948/18948	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffebd-4a04%22	https://freebw.com/aweae/templates/tatee/images/testi-03.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/testi-03.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:47	22112/22112	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffebd-5660%22	https://freebw.com/aweae/templates/tatee/images/testi-04.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/testi-04.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:47	5789/5789	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6a-169d%22	https://freebw.com/aweae/templates/tatee/images/icon/client-01.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-01.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:47	5530/5530	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6b-159a%22	https://freebw.com/aweae/templates/tatee/images/icon/client-02.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-02.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:48	3873/3873	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6a-f21%22	https://freebw.com/aweae/templates/tatee/images/icon/client-03.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-03.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:48	4704/4704	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6c-1260%22	https://freebw.com/aweae/templates/tatee/images/icon/client-04.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-04.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:48	5504/5504	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6c-1580%22	https://freebw.com/aweae/templates/tatee/images/icon/client-05.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-05.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:48	4745/4745	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6c-1289%22	https://freebw.com/aweae/templates/tatee/images/icon/client-06.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-06.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:48	6232/6232	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6c-1858%22	https://freebw.com/aweae/templates/tatee/images/icon/client-07.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-07.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:49	4367/4367	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe6c-110f%22	https://freebw.com/aweae/templates/tatee/images/icon/client-08.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/client-08.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:49	110910/110910	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe61-1b13e%22	https://freebw.com/aweae/templates/tatee/images/blog-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-01.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:49	144063/144063	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe62-232bf%22	https://freebw.com/aweae/templates/tatee/images/blog-02.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-02.jpg	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:49	1379/1379	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe70-563%22	https://freebw.com/aweae/templates/tatee/images/icon/logo-white.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/logo-white.png	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:49	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c35d59f-4d7%22	https://freebw.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Venkatesh/httracker/tatee/freebw.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:50	86659/86659	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfffee8-15283%22	https://freebw.com/aweae/templates/tatee/vendor/jquery/jquery.min.js	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/jquery/jquery.min.js	(from https://freebw.com/aweae/templates/tatee/home-main.html)
12:55:50	50676/50676	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfffed5-c5f4%22	https://freebw.com/aweae/templates/tatee/vendor/bootstrap-4.1/bootstrap.min.js	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/bootstrap-4.1/bootstrap.min.js	(from https://freebw.com/aweae/templates/tatee/home-main.html)
